Ticker,Date,MarketOpen,High,Low,MarketClose,Adj Close,Volume,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
TataMotors,2017-12-22,422.0499878,426.3999939,420.8999939,422.0,419.3946228,5345261,418.2020264,419.9909058,417.5063477,403.2946167,402.598938,399.9156189,399.4684143,411.55758232857136,9.093457503821869
TataMotors,2017-12-26,422.0,425.1499939,421.1499939,424.2000122,421.5810547,3700655,419.3946228,418.2020264,419.9909058,417.5063477,403.2946167,402.598938,399.9156189,414.65264458571426,8.103750464264076
TataMotors,2017-12-27,423.5,428.4500122,420.2999878,422.4500122,419.8418274,3673355,421.5810547,419.3946228,418.2020264,419.9909058,417.5063477,403.2946167,402.598938,417.11591450000003,6.234133388766211
TataMotors,2017-12-28,423.5,423.7000122,416.0,418.6000061,416.015625,5018893,419.8418274,421.5810547,419.3946228,418.2020264,419.9909058,417.5063477,403.2946167,418.93320140000003,1.83716978995443
TataMotors,2017-12-29,418.0,433.4500122,417.1499939,431.8500061,429.1838074,8640908,416.015625,419.8418274,421.5810547,419.3946228,418.2020264,419.9909058,417.5063477,420.60140992857134,4.159521828391143
TataMotors,2018-01-01,430.9500122,436.3999939,422.25,424.4500122,421.8294983,6807536,429.1838074,416.015625,419.8418274,421.5810547,419.3946228,418.2020264,419.9909058,420.864066,4.172575130523964
TataMotors,2018-01-02,428.8500061,440.8500061,422.0,439.2999878,436.5877991,15331261,421.8294983,429.1838074,416.015625,419.8418274,421.5810547,419.3946228,418.2020264,423.49060495714286,7.027572824638125
TataMotors,2018-01-03,440.3999939,441.3999939,431.9500122,433.8999939,431.2211304,9794953,436.5877991,421.8294983,429.1838074,416.015625,419.8418274,421.5810547,419.3946228,425.1801060428571,7.295246571046333
TataMotors,2018-01-04,430.0,433.2999878,425.75,429.9500122,427.2955322,8395377,431.2211304,436.5877991,421.8294983,429.1838074,416.015625,419.8418274,421.5810547,425.9964599714286,7.143535029371273
TataMotors,2018-01-05,431.25,436.3500061,429.7999878,431.6000061,428.9353638,7021611,427.2955322,431.2211304,436.5877991,421.8294983,429.1838074,416.015625,419.8418274,427.2955366,6.647368016881188
TataMotors,2018-01-08,432.0,436.2000122,431.6499939,433.5499878,430.873291,4635214,428.9353638,427.2955322,431.2211304,436.5877991,421.8294983,429.1838074,416.015625,429.41806031428575,4.456328491222813
TataMotors,2018-01-09,434.25,443.5,433.0,437.5499878,434.8486023,12629045,430.873291,428.9353638,427.2955322,431.2211304,436.5877991,421.8294983,429.1838074,430.22731672857145,4.8990615079561275
TataMotors,2018-01-10,438.0,439.2999878,431.2999878,433.2999878,430.6248474,4702579,434.8486023,430.873291,428.9353638,427.2955322,431.2211304,436.5877991,421.8294983,431.4837951714286,3.2297660309055574
TataMotors,2018-01-11,433.5,437.6000061,432.8999939,434.75,432.0658875,4564895,430.6248474,434.8486023,430.873291,428.9353638,427.2955322,431.2211304,436.5877991,430.8378078,2.3789076370657756
TataMotors,2018-01-12,437.0,441.4500122,432.1000061,437.1000061,434.4014282,7408870,432.0658875,430.6248474,434.8486023,430.873291,428.9353638,427.2955322,431.2211304,431.29213605714284,2.7405219775648946
TataMotors,2018-01-15,438.0499878,440.0499878,431.0499878,432.3500061,429.6807251,4042775,434.4014282,432.0658875,430.6248474,434.8486023,430.873291,428.9353638,427.2955322,431.6328779,2.268400027723428
TataMotors,2018-01-16,433.0,435.2000122,419.5,421.8999939,419.2952271,5623745,429.6807251,434.4014282,432.0658875,430.6248474,434.8486023,430.873291,428.9353638,430.2557155142857,5.204786953713961
TataMotors,2018-01-17,422.0499878,424.5,410.1000061,422.9500122,420.3387756,10204447,419.2952271,429.6807251,434.4014282,432.0658875,430.6248474,434.8486023,430.873291,428.7507847428571,6.3855230116875665
TataMotors,2018-01-18,424.0,428.2999878,414.4500122,418.9500122,416.3634644,9579830,420.3387756,419.2952271,429.6807251,434.4014282,432.0658875,430.6248474,434.8486023,426.1100507571428,7.212228264435736
TataMotors,2018-01-19,415.2000122,421.9500122,415.0499878,418.0499878,415.4689941,3894062,416.3634644,420.3387756,419.2952271,429.6807251,434.4014282,432.0658875,430.6248474,423.9449288571428,7.875403136677052
TataMotors,2018-01-22,419.0499878,424.3999939,418.4500122,421.8999939,419.2952271,4643782,415.4689941,416.3634644,420.3387756,419.2952271,429.6807251,434.4014282,432.0658875,422.1205488,7.123939294053592
